time,pv_production,wind_production,consumption,spot_market_price
8/9/2020 1:00,0,-0.29,11.83376333,0.02958
8/9/2020 2:00,0,-0.26,12.20911111,0.02958
8/9/2020 3:00,0.1144166,-0.28,12.75035333,0.02958
8/9/2020 4:00,1.5625001,-0.26,8.113451667,0.02979
8/9/2020 5:00,4.4651666,-0.26,11.08841778,0.03032
8/9/2020 6:00,22.9447505,-0.25,13.30827,0.03075
8/9/2020 7:00,6.5667499,-0.32,14.68111333,0.03202
8/9/2020 8:00,19.3545835,-0.31,14.43319667,0.03245
8/9/2020 9:00,37.727583,-0.25,12.07579556,0.03277
8/9/2020 10:00,50.628,-0.29,14.52579889,0.03287
8/9/2020 11:00,17.4505,-0.27,11.24681111,0.03341
8/9/2020 12:00,21.6088335,-0.27,15.62232778,0.03415
8/9/2020 13:00,36.768917,-0.28,18.08768,0.03394
8/9/2020 14:00,42.587501,-0.28,14.10035778,0.03404
8/9/2020 15:00,42.570334,-0.25,16.16720667,0.03436
8/9/2020 16:00,23.313167,-0.24,12.49466111,0.03426
8/9/2020 17:00,7.1245834,-0.25,14.21668,0.03436
8/9/2020 18:00,1.6700834,-0.27,13.11587556,0.03447
8/9/2020 19:00,0.23925,-0.27,14.19160111,0.03458
8/9/2020 20:00,0,-0.26,17.26500222,0.03436
8/9/2020 21:00,0,-0.3,11.12993667,0.03383
8/9/2020 22:00,0,-0.25,8.77871,0.03585
8/9/2020 23:00,0,-0.28,12.14742222,0.03532
8/10/2020 0:00,0,-0.27,12.49473333,0.03479
8/10/2020 1:00,0,-0.25,13.57069444,0.03436
8/10/2020 2:00,0,-0.24,16.34706889,0.03426
8/10/2020 3:00,0.2727499,-0.26,11.24590444,0.03468
8/10/2020 4:00,1.54675,-0.24,9.195855,0.03596
8/10/2020 5:00,6.2863333,-0.26,12.69051111,0.03777
8/10/2020 6:00,23.172667,-0.25,15.80757333,0.03979
8/10/2020 7:00,41.413334,-0.25,14.95660444,0.04181
8/10/2020 8:00,55.055584,-0.24,13.01681111,0.04234
8/10/2020 9:00,64.871166,-0.26,11.01137778,0.04234
8/10/2020 10:00,69.844666,-0.32,8.810115,0.04224
8/10/2020 11:00,71.185416,-0.25,11.70177333,0.04213
8/10/2020 12:00,69.165168,-0.25,19.29769556,0.0433
8/10/2020 13:00,62.573582,-0.27,20.00382222,0.04319
8/10/2020 14:00,51.7505,-0.25,16.66900111,0.04245
8/10/2020 15:00,38.958083,-0.3,15.30173778,0.04213
8/10/2020 16:00,22.3480835,-0.27,14.54529333,0.0416
8/10/2020 17:00,7.2456667,-0.24,11.1531,0.0416
8/10/2020 18:00,1.4405833,-0.28,17.92799,0.0416
8/10/2020 19:00,0.1836666,-0.26,17.36385556,0.04139
8/10/2020 20:00,0,-0.27,16.53628889,0.04085
8/10/2020 21:00,0,-0.25,14.02996667,0.03968
8/10/2020 22:00,0,-0.28,13.10534,0.04505
8/10/2020 23:00,0,-0.3,11.97697333,0.04463
8/11/2020 0:00,0,-0.26,10.61081111,0.04431
8/11/2020 1:00,0,-0.26,11.19037889,0.0442
8/11/2020 2:00,0,-0.26,10.82055556,0.0442
8/11/2020 3:00,0.2454167,-0.25,8.812518889,0.04431
8/11/2020 4:00,1.6580001,-0.25,9.077096667,0.04516
8/11/2020 5:00,7.1435,-0.24,8.912088889,0.04675
8/11/2020 6:00,21.577667,-0.25,17.41735778,0.0476
8/11/2020 7:00,29.233417,-0.25,13.73533778,0.0476
8/11/2020 8:00,23.6463335,-0.24,16.56061778,0.04792
8/11/2020 9:00,38.707417,-0.28,12.36003778,0.04866
8/11/2020 10:00,34.844834,-0.25,7.987596667,0.04834
8/11/2020 11:00,45.4085,-0.29,11.48163,0.04771
8/11/2020 12:00,27.822584,-0.27,13.42766111,0.04877
8/11/2020 13:00,35.44275,-0.25,14.63100556,0.04824
8/11/2020 14:00,42.556,-0.26,16.10225333,0.04781
8/11/2020 15:00,23.9457495,3.5,12.90816667,0.04803
8/11/2020 16:00,17.3342495,-0.58,8.410078333,0.04739
8/11/2020 17:00,4.9531666,-0.25,12.96348111,0.04739
8/11/2020 18:00,2.0889167,-0.25,15.44846444,0.04739
8/11/2020 19:00,0.1036667,-0.28,16.32877667,0.04739
8/11/2020 20:00,0,-0.26,17.92699889,0.04707
8/11/2020 21:00,0,-0.29,11.17493778,0.04643
8/11/2020 22:00,0,-0.26,7.99888,0.05582
8/11/2020 23:00,0,-0.27,7.166561111,0.05519
8/12/2020 0:00,0,-0.24,10.18568,0.05487
8/12/2020 1:00,0,-0.25,10.83215,0.05455
8/12/2020 2:00,0,-0.26,15.09112,0.05466
8/12/2020 3:00,0.1889167,-0.26,9.504711111,0.05508
8/12/2020 4:00,1.62825,-0.24,11.92296444,0.05571
8/12/2020 5:00,4.4945,-0.24,9.867991111,0.06026
8/12/2020 6:00,9.5546667,-0.24,17.98136556,0.05645
8/12/2020 7:00,18.8078335,-0.26,15.42946222,0.05804
8/12/2020 8:00,51.96175,-0.29,14.73935111,0.06153
8/12/2020 9:00,60.596418,-0.26,13.34513333,0.06163
8/12/2020 10:00,69.7665,-0.26,12.32288667,0.06121
8/12/2020 11:00,71.000832,-0.27,12.81914778,0.05867
8/12/2020 12:00,69.121,-0.27,14.45580667,0.06153
8/12/2020 13:00,62.273498,-0.25,15.41568,0.05677
8/12/2020 14:00,51.892582,-0.26,17.36321556,0.05762
8/12/2020 15:00,38.031833,-0.28,12.47168444,0.05709
8/12/2020 16:00,21.1380835,-0.25,9.12222,0.05698
8/12/2020 17:00,6.3683332,-0.26,14.02983889,0.05677
8/12/2020 18:00,1.68125,-0.24,15.78651778,0.05677
8/12/2020 19:00,0.0546667,-0.26,12.47505222,0.05645
8/12/2020 20:00,0,-0.3,12.77344,0.05603
8/12/2020 21:00,0,-0.26,14.30732444,0.05497
8/12/2020 22:00,0,-0.3,11.79031,0.06299
8/12/2020 23:00,0,-0.25,9.166217222,0.06246
8/13/2020 0:00,0,-0.27,10.70182,0.06214
8/13/2020 1:00,0,-0.24,10.66071333,0.06183
8/13/2020 2:00,0,-0.24,15.28097333,0.06183
8/13/2020 3:00,0.0667501,-0.28,11.78862333,0.06204
8/13/2020 4:00,2.494,-0.27,11.11200889,0.0632
8/13/2020 5:00,4.6985832,-0.24,16.10064778,0.06394
8/13/2020 6:00,16.2354995,-0.29,15.12153333,0.06489
8/13/2020 7:00,5.5283334,-0.28,12.31966222,0.06436
8/13/2020 8:00,7.1757499,-0.3,12.88429222,0.0652
8/13/2020 9:00,10.7022499,-0.34,12.14307778,0.06499
8/13/2020 10:00,10.6568333,-0.25,10.39179889,0.06478
8/13/2020 11:00,10.6975834,-0.29,11.82194333,0.06457
8/13/2020 12:00,29.118833,-0.25,19.68644667,0.06436
8/13/2020 13:00,30.667249,-0.27,16.40975556,0.06478
8/13/2020 14:00,16.264167,-0.31,15.49743778,0.06425
8/13/2020 15:00,18.9354165,-0.29,11.36016333,0.06425
8/13/2020 16:00,3.2532501,-0.26,16.42709222,0.06394
8/13/2020 17:00,0.5224167,-0.24,12.03018444,0.06394
8/13/2020 18:00,0.3116667,-0.25,15.19651444,0.06404
8/13/2020 19:00,0,-0.31,13.78601222,0.06383
8/13/2020 20:00,0,-0.28,17.13237556,0.06299
8/13/2020 21:00,0,-0.29,11.92302667,0.06204
8/13/2020 22:00,0,20.13,9.839047778,0.06263
8/13/2020 23:00,0,2.86,7.507307222,0.06231
8/14/2020 0:00,0,3.09,11.44206222,0.062
8/14/2020 1:00,0,-0.27,12.86970556,0.06189
8/14/2020 2:00,0,-0.26,10.56297667,0.0621
8/14/2020 3:00,0,-0.29,7.089331667,0.06231
8/14/2020 4:00,0.624,-0.26,8.384331667,0.06368
8/14/2020 5:00,2.5133334,-0.3,11.56745,0.06621
8/14/2020 6:00,9.6389167,-0.24,16.37546889,0.06726
8/14/2020 7:00,13.5703335,-0.25,14.20136222,0.07084
8/14/2020 8:00,17.9219165,-0.24,15.38050111,0.07084
8/14/2020 9:00,23.8891665,-0.26,17.9802,0.06926
8/14/2020 10:00,71.526584,-0.27,10.69751,0.0661
8/14/2020 11:00,69.11775,-0.26,11.43731778,0.06547
8/14/2020 12:00,60.35175,-0.26,14.33002444,0.06558
8/14/2020 13:00,49.58125,-0.31,13.93821333,0.06505
8/14/2020 14:00,43.554167,-0.28,38.64441778,0.06421
8/14/2020 15:00,21.9885,-0.25,51.90506667,0.06347
8/14/2020 16:00,15.1959165,-0.29,53.83691111,0.06295
8/14/2020 17:00,10.1990834,-0.34,54.38620444,0.06326
8/14/2020 18:00,1.8015834,-0.29,57.45374667,0.06326
8/14/2020 19:00,0.1111667,-0.27,35.43297556,0.06263
8/14/2020 20:00,0,-0.24,15.87107556,0.0621
8/14/2020 21:00,0,-0.3,11.77788889,0.06105
8/14/2020 22:00,0,5.79,9.212446111,0.05976
8/14/2020 23:00,0,1.42,9.685594444,0.05892
8/15/2020 0:00,0,-0.26,11.37976667,0.0585
8/15/2020 1:00,0,-0.29,11.65287333,0.05818
8/15/2020 2:00,0,-0.29,11.78163222,0.05797
8/15/2020 3:00,0,-0.27,12.83909556,0.05776
8/15/2020 4:00,0.2169167,-0.3,10.71460889,0.05797
8/15/2020 5:00,0.6690001,0.81,13.17385556,0.05871
8/15/2020 6:00,3.0230833,0.03,16.99532111,0.06008
8/15/2020 7:00,6.9090833,-0.26,17.73516667,0.06155
8/15/2020 8:00,14.0845835,-0.27,15.23055222,0.06198
8/15/2020 9:00,16.9818335,-0.27,12.27768444,0.06198
8/15/2020 10:00,24.429833,-0.26,45.71318222,0.06124
8/15/2020 11:00,18.7303335,2.22,50.20696,0.0605
8/15/2020 12:00,5.6226666,1.5,19.40792222,0.05945
8/15/2020 13:00,5.7154168,-0.27,54.46771111,0.05955
8/15/2020 14:00,3.0062501,1.27,56.17590667,0.06018
8/15/2020 15:00,1.8978333,2.75,55.48273333,0.06103
8/15/2020 16:00,0.4321666,8.79,53.28163111,0.06145
8/15/2020 17:00,0.252,5.37,52.01472889,0.06155
8/15/2020 18:00,0,7.13,27.72666667,0.06155
8/15/2020 19:00,0,0.1,20.12196444,0.06155
8/15/2020 20:00,0,-0.29,14.92903,0.06145
8/15/2020 21:00,0,6.55,12.39952222,0.06124
8/15/2020 22:00,0,-0.27,10.35368444,0.06247
8/15/2020 23:00,0,-0.27,9.830758889,0.06268
8/16/2020 0:00,0,0.57,12.30160444,0.06279
8/16/2020 1:00,0,-0.27,12.05013444,0.06311
8/16/2020 2:00,0,-0.28,14.58129778,0.06658
8/16/2020 3:00,0,-0.26,8.392735556,0.06721
8/16/2020 4:00,0.8648334,-0.24,9.532185556,0.07036
8/16/2020 5:00,2.8080833,-0.26,9.143055556,0.0712
8/16/2020 6:00,9.4266667,-0.26,17.96899,0.0712
8/16/2020 7:00,12.6644167,-0.28,18.57262889,0.07257
8/16/2020 8:00,26.101417,-0.25,17.20466667,0.0731
8/16/2020 9:00,46.766333,-0.26,12.62298889,0.0732
8/16/2020 10:00,48.98025,-0.29,12.75740444,0.07289
8/16/2020 11:00,61.29675,-0.3,12.63061556,0.07352
8/16/2020 12:00,64.951,-0.25,19.60932667,0.07341
8/16/2020 13:00,52.811252,-0.25,12.7348,0.07341
8/16/2020 14:00,44.241833,2.55,14.74683444,0.0732
8/16/2020 15:00,35.87775,4.74,9.929982222,0.07289
8/16/2020 16:00,21.7949995,0.68,13.65312667,0.0732
8/16/2020 17:00,6.7110833,-0.24,11.47575778,0.0731
8/16/2020 18:00,1.516,-0.25,14.40478,0.0731
8/16/2020 19:00,0.0202727,-0.24,15.41304222,0.07289
8/16/2020 20:00,0,-0.27,15.75244111,0.07141
8/16/2020 21:00,0,-0.28,16.46778333,0.06836
8/16/2020 22:00,0,-0.29,14.08718556,0.06721
8/16/2020 23:00,0,3.17,7.428991111,0.06458
8/17/2020 0:00,0,-0.25,11.08169778,0.06311
8/17/2020 1:00,0,-0.25,9.557637778,0.06279
8/17/2020 2:00,0,-0.25,10.50446556,0.06268
8/17/2020 3:00,0.0779167,-0.28,8.946966667,0.063
8/17/2020 4:00,1.2619167,-0.25,10.44316111,0.06489
8/17/2020 5:00,5.6440833,-0.26,12.33494889,0.07415
8/17/2020 6:00,21.8055,-0.29,15.80880333,0.07488
8/17/2020 7:00,39.585,-0.25,14.79435556,0.07562
8/17/2020 8:00,53.24725,-0.27,17.84413778,0.07688
8/17/2020 9:00,62.88325,-0.28,14.75154222,0.07552
8/17/2020 10:00,68.575332,-0.26,10.95016444,0.07899
8/17/2020 11:00,70.0275,-0.25,10.81120444,0.07909
8/17/2020 12:00,67.719582,-0.26,14.03308778,0.07657
8/17/2020 13:00,61.580916,-0.26,12.91410667,0.0772
8/17/2020 14:00,51.297498,-0.28,14.41166667,0.07751
8/17/2020 15:00,37.462417,-0.27,8.450707778,0.07867
8/17/2020 16:00,20.450083,-0.26,9.668091111,0.07793
8/17/2020 17:00,5.3519166,-0.28,15.00835556,0.07709
8/17/2020 18:00,1.0645,-0.25,13.05204556,0.07657
8/17/2020 19:00,0.0224546,-0.26,14.22484889,0.07646
8/17/2020 20:00,0,-0.27,8.226941111,0.07562
8/17/2020 21:00,0,-0.25,10.16598667,0.07436
8/17/2020 22:00,0,-0.3,12.31607778,0.06373
8/17/2020 23:00,0,-0.26,9.822227778,0.06289
8/18/2020 0:00,0,-0.29,10.55124778,0.06268
8/18/2020 1:00,0,-0.27,11.12893333,0.06257
8/18/2020 2:00,0,-0.24,12.21230444,0.06268
8/18/2020 3:00,0.0642728,-0.25,9.70361,0.06278
8/18/2020 4:00,1.2563333,-0.24,11.09466,0.06846
8/18/2020 5:00,5.5699166,-0.25,11.72181778,0.08066
8/18/2020 6:00,19.2593335,-0.26,13.35876222,0.08371
8/18/2020 7:00,35.673917,-0.24,16.33480333,0.09128
8/18/2020 8:00,36.347584,-0.32,14.37564444,0.09128
8/18/2020 9:00,58.777498,-0.28,8.576646667,0.08444
8/18/2020 10:00,64.3395,-0.27,8.654653333,0.08392
8/18/2020 11:00,66.461416,-0.26,8.437973889,0.08371
8/18/2020 12:00,62.97075,-0.26,15.88846,0.08329
8/18/2020 13:00,54.796584,-0.27,17.88844,0.08266
8/18/2020 14:00,46.90275,-0.24,10.79108889,0.07288
8/18/2020 15:00,32.496,-0.28,9.021596111,0.07172
8/18/2020 16:00,16.51675,-0.27,7.268713333,0.06951
8/18/2020 17:00,4.3280834,-0.29,8.767727778,0.06793
8/18/2020 18:00,1.6616667,-0.3,17.27259111,0.06814
8/18/2020 19:00,0,-0.28,17.78962889,0.06804
8/18/2020 20:00,0,-0.32,17.77107778,0.06783
8/18/2020 21:00,0,-0.26,15.27651333,0.06509
8/18/2020 22:00,0,-0.28,9.051021111,0.0663
8/18/2020 23:00,0,-0.26,7.253566667,0.06504
8/19/2020 0:00,0,-0.25,10.29323778,0.06441
8/19/2020 1:00,0,-0.28,10.39338667,0.0641
8/19/2020 2:00,0,-0.27,10.22964444,0.0641
8/19/2020 3:00,0,-0.3,8.957655,0.06462
8/19/2020 4:00,1.3087501,-0.26,11.27372889,0.06777
8/19/2020 5:00,5.6033334,-0.28,7.531518889,0.08343
8/19/2020 6:00,12.4015,-0.25,15.11781556,0.07996
8/19/2020 7:00,31.603,-0.31,16.58535333,0.08353
8/19/2020 8:00,34.142334,-0.26,12.22652,0.08332
8/19/2020 9:00,34.158917,-0.26,11.51207333,0.08269
8/19/2020 10:00,37.063334,-0.26,15.41600667,0.08112
8/19/2020 11:00,31.591,-0.25,12.40672444,0.08007
8/19/2020 12:00,58.056416,-0.26,11.90153778,0.07881
8/19/2020 13:00,57.211416,-0.28,16.13613444,0.07818
8/19/2020 14:00,39.006917,-0.27,13.07995556,0.08259
8/19/2020 15:00,9.92125,-0.25,10.04042111,0.07713
8/19/2020 16:00,4.7193332,-0.25,10.44453111,0.07649
8/19/2020 17:00,6.262,-0.26,13.43714444,0.07324
8/19/2020 18:00,5.5623332,-0.25,16.74831111,0.07124
8/19/2020 19:00,0.1316429,-0.27,9.062645556,0.07187
8/19/2020 20:00,0,-0.27,9.551882222,0.06872
8/19/2020 21:00,0,-0.26,11.00338333,0.06746
8/19/2020 22:00,0,-0.27,10.51662889,0.06926
8/19/2020 23:00,0,-0.24,9.584295556,0.06779
8/20/2020 0:00,0,-0.27,14.36667333,0.06726
8/20/2020 1:00,0,-0.29,11.89926,0.06715
8/20/2020 2:00,0,-0.26,11.63880556,0.06705
8/20/2020 3:00,0,-0.27,8.691925556,0.06736
8/20/2020 4:00,0.32325,-0.24,11.07621111,0.07084
8/20/2020 5:00,1.3668333,-0.25,8.638483333,0.07632
8/20/2020 6:00,9.327,-0.28,16.59014667,0.08033
8/20/2020 7:00,10.7825833,-0.25,10.38128333,0.08138
8/20/2020 8:00,16.307333,-0.27,13.60496889,0.08328
8/20/2020 9:00,31.52425,-0.24,12.38721667,0.08297
8/20/2020 10:00,42.659833,-0.29,11.17500667,0.08233
8/20/2020 11:00,60.443,-0.25,11.54502222,0.08149
8/20/2020 12:00,38.31325,-0.26,15.64551889,0.07959
8/20/2020 13:00,44.858333,-0.25,21.07316889,0.0797
8/20/2020 14:00,40.6045,-0.26,14.34568667,0.08107
8/20/2020 15:00,34.480583,-0.28,11.10963333,0.08012
8/20/2020 16:00,13.164,-0.21,13.17540111,0.07938
8/20/2020 17:00,4.7499166,-0.24,14.72419556,0.07791
8/20/2020 18:00,0.6031667,-0.28,15.85462222,0.07727
8/20/2020 19:00,0,-0.3,13.57715,0.07664
8/20/2020 20:00,0,-0.28,17.24217556,0.07527
8/20/2020 21:00,0,-0.29,12.55421556,0.072
8/20/2020 22:00,0,-0.25,8.110401667,0.07281
8/20/2020 23:00,0,-0.24,7.991416667,0.07228
8/21/2020 0:00,0,-0.25,10.85976,0.07196
8/21/2020 1:00,0,-0.26,10.97834,0.07175
8/21/2020 2:00,0,-0.27,11.50997111,0.07154
8/21/2020 3:00,0,-0.25,9.329212222,0.07186
8/21/2020 4:00,1.2761667,-0.25,7.860771111,0.0727
8/21/2020 5:00,5.4698333,-0.26,6.655217222,0.07566
8/21/2020 6:00,18.3316665,-0.26,17.72764889,0.07577
8/21/2020 7:00,37.499666,-0.29,16.11328444,0.0782
8/21/2020 8:00,52.444084,-0.29,14.19015889,0.08105
8/21/2020 9:00,49.722833,-0.31,11.38894889,0.07704
8/21/2020 10:00,33.591167,-0.35,11.97828444,0.07556
8/21/2020 11:00,70.989416,-0.34,9.63113,0.0744
8/21/2020 12:00,63.8095,74.06,10.88956778,0.07355
8/21/2020 13:00,31.87675,103.21,11.23978,0.0727
8/21/2020 14:00,12.8040837,92.31,16.65456444,0.07186
8/21/2020 15:00,13.9553335,121.27,7.311540556,0.07038
8/21/2020 16:00,9.87625,117.98,10.67293222,0.06943
8/21/2020 17:00,1.6839167,66.25,14.57959,0.06774
8/21/2020 18:00,0.3010834,114.38,15.65825778,0.06658
8/21/2020 19:00,0,107.18,15.14393111,0.06552
8/21/2020 20:00,0,122.54,9.303494444,0.06499
8/21/2020 21:00,0,141.57,7.199501111,0.06446
8/21/2020 22:00,0,102.13,6.731884444,0.06486
8/21/2020 23:00,0,128.4,6.904867778,0.06729
8/22/2020 0:00,0,106,10.31444111,0.06867
8/22/2020 1:00,0,83.3,14.13898222,0.06793
8/22/2020 2:00,0,114.18,10.51361333,0.06507
8/22/2020 3:00,0,75.43,9.021333889,0.06359
8/22/2020 4:00,1.0925,35.59,9.282375556,0.06221
8/22/2020 5:00,6.6054167,27.07,7.252806667,0.062
8/22/2020 6:00,7.3228333,57.61,16.67680667,0.06359
8/22/2020 7:00,10.6280833,80.03,11.11247444,0.06613
8/22/2020 8:00,6.9606667,74.47,9.286656667,0.06824
8/22/2020 9:00,10.6585,80.6,8.718413333,0.06983
8/22/2020 10:00,13.1470835,75.59,11.82038222,0.07047
8/22/2020 11:00,16.85425,54.02,9.183177222,0.07047
8/22/2020 12:00,7.4051667,14.9,15.79002,0.07205
8/22/2020 13:00,12.7776667,-1.18,11.12639889,0.07248
8/22/2020 14:00,20.0721665,-1.22,10.96533333,0.07258
8/22/2020 15:00,16.35075,-0.86,11.51758889,0.07269
8/22/2020 16:00,8.1660833,-0.28,13.18442,0.07322
8/22/2020 17:00,2.8118333,-0.28,14.07001111,0.07311
8/22/2020 18:00,1.484,-0.28,9.630107778,0.0729
8/22/2020 19:00,0,-0.28,14.94807,0.07248
8/22/2020 20:00,0,-0.27,11.90379556,0.07205
8/22/2020 21:00,0,-0.34,7.642543333,0.07121
8/22/2020 22:00,0,-0.31,7.314804444,0.05603
8/22/2020 23:00,0,-0.28,8.20078,0.05285
8/23/2020 0:00,0,-0.28,12.94207556,0.04606
8/23/2020 1:00,0,78.58,11.73240222,0.0399
8/23/2020 2:00,0,35.87,17.33291667,0.03937
8/23/2020 3:00,0,37.85,8.811790556,0.03895
8/23/2020 4:00,0.4980834,14.46,9.056553333,0.03916
8/23/2020 5:00,2.4884166,0.68,9.33066,0.03937
8/23/2020 6:00,1.86225,-0.26,16.25239444,0.04012
8/23/2020 7:00,5.39925,0.7,13.08139556,0.05211
8/23/2020 8:00,7.3365001,10.9,13.59928222,0.05412
8/23/2020 9:00,10.7163334,-0.08,11.66704889,0.05593
8/23/2020 10:00,8.7563333,5.45,11.26393111,0.05688
8/23/2020 11:00,7.7888334,13.14,7.577014444,0.05688
8/23/2020 12:00,8.4853333,11.9,13.40673,0.0571
8/23/2020 13:00,7.444,21.64,15.47340333,0.0572
8/23/2020 14:00,3.9978332,28.22,13.20892111,0.05741
8/23/2020 15:00,1.8680833,3.6,12.22914556,0.0572
8/23/2020 16:00,3.60575,1.65,9.971364444,0.06293
8/23/2020 17:00,2.7875,0.1,14.47039444,0.06675
8/23/2020 18:00,0.6655833,13.25,17.19918222,0.06813
8/23/2020 19:00,0,13.14,16.54424444,0.0675
8/23/2020 20:00,0,9.8,11.05163444,0.06527
8/23/2020 21:00,0,13.6,14.72967111,0.05826
8/23/2020 22:00,0,22.06,12.62954778,0.04723
8/23/2020 23:00,0,38.48,9.3755,0.04001
8/24/2020 0:00,0,27.27,15.76356444,0.03789
8/24/2020 1:00,0,28.5,16.39326444,0.03736
8/24/2020 2:00,0,24.74,12.61840889,0.03725
8/24/2020 3:00,0.0695714,24,10.37615333,0.03778
8/24/2020 4:00,2.3366667,29.86,8.932353333,0.04871
8/24/2020 5:00,6.9822501,28.86,12.31539889,0.06866
8/24/2020 6:00,9.1936667,17.92,14.60082333,0.0711
8/24/2020 7:00,22.9073335,43.19,16.70973333,0.07185
8/24/2020 8:00,29.793917,89.88,17.69972222,0.07163
8/24/2020 9:00,41.130083,44.05,17.22983111,0.07047
8/24/2020 10:00,29.041,41.59,14.48922889,0.0693
8/24/2020 11:00,29.63975,49.92,11.55206889,0.06856
8/24/2020 12:00,30.765083,46.27,18.39759,0.06824
8/24/2020 13:00,15.6714165,60.36,19.35180889,0.06728
8/24/2020 14:00,15.283667,67.16,20.32003556,0.0659
8/24/2020 15:00,16.30125,35.08,14.25340778,0.06336
8/24/2020 16:00,4.9596666,46.16,16.11866444,0.06686
8/24/2020 17:00,1.4900833,62.75,14.25744556,0.06633
8/24/2020 18:00,0.0129166,42.62,14.22982333,0.06633
8/24/2020 19:00,0,57.09,23.42193778,0.06368
8/24/2020 20:00,0,43.94,18.71815556,0.0624
8/24/2020 21:00,0,51.01,19.32534222,0.05317
8/24/2020 22:00,0,55.5,14.24478667,0.06159
8/24/2020 23:00,0,46.23,9.573944444,0.05872
8/25/2020 0:00,0,23.76,12.28708778,0.05543
8/25/2020 1:00,0,42.84,12.25481556,0.05458
8/25/2020 2:00,0,37.67,13.46101111,0.05511
8/25/2020 3:00,0,38.68,12.66709444,0.05989
8/25/2020 4:00,0.321,35.91,15.23748444,0.06913
8/25/2020 5:00,1.8109167,30.69,12.68568556,0.07189
8/25/2020 6:00,5.07525,61.58,16.75441111,0.07401
8/25/2020 7:00,10.2076667,66.92,17.99405333,0.07497
8/25/2020 8:00,8.1172501,58.16,15.14284444,0.07624
8/25/2020 9:00,10.93325,47.53,12.67197111,0.07614
8/25/2020 10:00,8.439,51.05,14.01840778,0.07593
8/25/2020 11:00,8.13375,55.74,10.28985444,0.0772
8/25/2020 12:00,7.8088333,42.13,13.16460222,0.07932
8/25/2020 13:00,5.8448333,44.45,13.84236667,0.07954
8/25/2020 14:00,3.3246666,28.73,17.45114444,0.07826
8/25/2020 15:00,3.8126666,31.29,21.15909333,0.07932
8/25/2020 16:00,3.1491665,37.94,21.02265556,0.07847
8/25/2020 17:00,1.3346667,12.01,18.56546,0.07879
8/25/2020 18:00,0.3098333,15.62,11.27930667,0.08028
8/25/2020 19:00,0,12.45,11.84810778,0.08166
8/25/2020 20:00,0,8.87,13.21316889,0.08039
8/25/2020 21:00,0,4.82,14.42526444,0.07773
8/25/2020 22:00,0,4.66,12.66982222,0.08163
8/25/2020 23:00,0,4.42,11.19196,0.0811
8/26/2020 0:00,0,2.11,12.99262222,0.08099
8/26/2020 1:00,0,1.2,11.64239333,0.08089
8/26/2020 2:00,0,0.78,11.76811778,0.08078
8/26/2020 3:00,0,0.97,10.65417778,0.08173
8/26/2020 4:00,0.4456667,6.3,12.57746222,0.08522
8/26/2020 5:00,2.5973333,5.38,13.96790778,0.08945
8/26/2020 6:00,13.8486665,-0.24,19.41292,0.08977
8/26/2020 7:00,24.7398335,-0.28,17.64937111,0.09114
8/26/2020 8:00,32.635666,-0.28,15.16606667,0.0921
8/26/2020 9:00,35.315333,-0.28,10.95943333,0.09157
8/26/2020 10:00,29.966167,2.04,11.17921889,0.09061
8/26/2020 11:00,25.0753335,0.18,9.751445556,0.09009
8/26/2020 12:00,26.367333,0.06,13.95559667,0.08945
8/26/2020 13:00,8.9910834,-0.19,12.96068889,0.08924
8/26/2020 14:00,21.0844165,-0.26,18.12173556,0.0885
8/26/2020 15:00,9.406,2.53,13.23201667,0.08839
8/26/2020 16:00,4.2289166,9.25,17.57740222,0.08829
8/26/2020 17:00,2.1191667,9.41,19.76501333,0.0885
8/26/2020 18:00,0.153,6.07,18.36450556,0.08987
8/26/2020 19:00,0,2.54,16.84117556,0.09061
8/26/2020 20:00,0,-0.3,18.07298333,0.08755
8/26/2020 21:00,0,-0.24,14.16589111,0.08427
8/26/2020 22:00,0,-0.25,9.728061111,0.09809
8/26/2020 23:00,0,-0.24,9.110738889,0.09756
8/27/2020 0:00,0,-0.25,11.72608,0.09724
8/27/2020 1:00,0,2.93,11.55793667,0.09724
8/27/2020 2:00,0,-0.32,15.88088889,0.09735
8/27/2020 3:00,0,-0.29,9.451712222,0.09788
8/27/2020 4:00,0.5279167,-0.29,11.18286556,0.10168
8/27/2020 5:00,3.9308335,-0.3,12.13213111,0.11775
8/27/2020 6:00,19.599417,-0.27,18.55701667,0.12103
8/27/2020 7:00,31.513999,-0.3,12.41650444,0.1279
8/27/2020 8:00,28.625667,-0.25,17.84209222,0.1336
8/27/2020 9:00,27.089417,-0.26,12.79133222,0.12758
8/27/2020 10:00,51.464418,-0.25,12.25380444,0.11891
8/27/2020 11:00,54.870084,-0.26,8.818022222,0.11701
8/27/2020 12:00,53.32575,-0.25,14.40547778,0.10559
8/27/2020 13:00,35.880333,-0.29,12.52844889,0.10454
8/27/2020 14:00,23.82025,-0.26,16.59082778,0.10327
8/27/2020 15:00,32.779,-0.27,10.38571222,0.10147
8/27/2020 16:00,17.9560835,-0.25,9.385154444,0.10042
8/27/2020 17:00,3.6103334,-0.26,11.44640667,0.10031
8/27/2020 18:00,0.3689167,-0.25,14.24431,0.10126
8/27/2020 19:00,0,-0.3,17.02233,0.10179
8/27/2020 20:00,0,-0.3,16.65496889,0.09968
8/27/2020 21:00,0,-0.24,17.0962,0.09746
